output_type	ontology_curie	max_abs_raw_score	max_quantile_score	n_rows
SPLICE_SITE_USAGE	UBERON:0008450	0.9525757	0.99999	2
SPLICE_SITE_USAGE	UBERON:0036149	0.93356323	0.99999	2
SPLICE_SITE_USAGE	UBERON:0008952	0.92523193	0.99999	2
SPLICE_SITE_USAGE	UBERON:0008367	0.93344116	0.99999	2
SPLICE_SITE_USAGE	UBERON:0007610	0.9381256	0.99999	1
SPLICE_SITE_USAGE	UBERON:0007106	0.9322815	0.99999	1
SPLICE_SITE_USAGE	UBERON:0006920	0.94584656	0.99999	2
SPLICE_SITE_USAGE	UBERON:0006631	0.95355225	0.99999	2
SPLICE_JUNCTIONS	CL:0000594	5.9960938	0.99999	4
SPLICE_JUNCTIONS	CL:0000623	4.875	0.99999	8
SPLICE_JUNCTIONS	CL:0000624	5.3242188	0.99999	8
SPLICE_JUNCTIONS	CL:0000625	5.2265625	0.99999	8
SPLICE_JUNCTIONS	CL:0000650	5.8007812	0.99999	4
SPLICE_JUNCTIONS	CL:0000679	4.9296875	0.99999	4
SPLICE_JUNCTIONS	CL:0000746	5.3671875	0.99999	8
SPLICE_JUNCTIONS	CL:0000788	4.984375	0.99999	4
SPLICE_JUNCTIONS	CL:0000792	5.3203125	0.99999	4
SPLICE_JUNCTIONS	CL:0000823	5.3945312	0.99999	4
SPLICE_JUNCTIONS	CL:0000837	4.96875	0.99999	4
SPLICE_JUNCTIONS	CL:0000842	4.453125	0.99999	4
SPLICE_JUNCTIONS	CL:0000895	5.3945312	0.99999	8
SPLICE_JUNCTIONS	CL:0000897	5.609375	0.99999	8
SPLICE_JUNCTIONS	CL:0000121	5.0898438	0.99999	4
SPLICE_JUNCTIONS	CL:0000127	6.1210938	0.99999	4
SPLICE_SITE_USAGE	UBERON:0002167	0.90945435	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002168	0.9389343	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002170	0.93922424	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002171	0.93518066	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002190	0.9337921	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002240	0.934021	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002245	0.9065552	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002324	0.91537476	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002331	0.7803116	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002367	0.94039917	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002021	0.90667725	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002037	0.902771	0.99999	3
SPLICE_SITE_USAGE	UBERON:0002038	0.9185028	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002046	0.92562866	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002048	0.91363525	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002078	0.94400024	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002079	0.94573975	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002080	0.9437256	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002084	0.9580536	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002097	0.9141388	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002099	0.9390869	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002106	0.9289856	0.99999	3
SPLICE_SITE_USAGE	UBERON:0002107	0.9645386	0.99999	2
SPLICE_SITE_USAGE	UBERON:0002108	0.9495239	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002113	0.9419403	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001515	0.87602234	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001621	0.9341278	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001723	0.92297363	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001774	0.9338989	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001870	0.92562866	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001871	0.92230225	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001872	0.8909302	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001873	0.9181671	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001874	0.9147949	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001876	0.9109802	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001882	0.9182739	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001894	0.925354	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001898	0.918396	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001954	0.91078186	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001987	0.95014954	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001134	0.89945984	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001150	0.938324	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001157	0.94148254	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001159	0.9540558	0.99999	3
SPLICE_SITE_USAGE	UBERON:0001211	0.94070435	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001224	0.92207336	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001225	0.93356323	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001255	0.95632935	0.99999	3
SPLICE_SITE_USAGE	UBERON:0001264	0.93530273	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001293	0.92988586	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001322	0.9118042	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001323	0.9217224	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001383	0.93803406	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001496	0.93421936	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001499	0.84916687	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000305	0.9289856	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000317	0.9584656	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000458	0.93011475	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000473	0.9406738	0.99999	3
SPLICE_SITE_USAGE	UBERON:0000945	0.9567261	0.99999	3
SPLICE_SITE_USAGE	UBERON:0000947	0.9077606	0.99999	2
SPLICE_SITE_USAGE	UBERON:0000948	0.945282	0.99999	2
SPLICE_SITE_USAGE	UBERON:0000955	0.96136475	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000992	0.95147705	0.99999	3
SPLICE_SITE_USAGE	UBERON:0000995	0.93022156	0.99999	2
SPLICE_SITE_USAGE	UBERON:0000996	0.92988586	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001013	0.95196533	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001043	0.94329834	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001072	0.9306183	0.99999	1
SPLICE_SITE_USAGE	UBERON:0001114	0.9500427	0.99999	2
SPLICE_SITE_USAGE	UBERON:0001115	0.9468994	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000056	0.91578674	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000081	0.9026489	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000088	0.94348145	0.99999	1
SPLICE_JUNCTIONS	CL:0000134	5.6875	0.99999	4
SPLICE_JUNCTIONS	CL:0000137	5.421875	0.99999	4
SPLICE_JUNCTIONS	CL:0000138	5.4453125	0.99999	4
SPLICE_JUNCTIONS	CL:0000169	5.8632812	0.99999	4
SPLICE_JUNCTIONS	CL:0000182	5.7617188	0.99999	8
SPLICE_JUNCTIONS	CL:0000187	5.5	0.99999	8
SPLICE_JUNCTIONS	CL:0000192	5.7929688	0.99999	8
SPLICE_JUNCTIONS	CL:0000221	5.6757812	0.99999	4
SPLICE_JUNCTIONS	CL:0000222	5.6367188	0.99999	4
SPLICE_JUNCTIONS	CL:0000223	5.7460938	0.99999	8
SPLICE_JUNCTIONS	CL:0000236	5.0898438	0.99999	8
SPLICE_JUNCTIONS	CL:0000307	6.0664062	0.99999	4
SPLICE_JUNCTIONS	CL:0000312	5.765625	0.99999	4
SPLICE_JUNCTIONS	CL:0000346	5.5703125	0.99999	4
SPLICE_JUNCTIONS	CL:0000047	5.7148438	0.99999	4
SPLICE_JUNCTIONS	CL:0000062	5.6601562	0.99999	4
SPLICE_JUNCTIONS	CL:0000084	5.2578125	0.99999	8
SPLICE_JUNCTIONS	CL:0000100	6.5117188	0.99999	4
SPLICE_JUNCTIONS	CL:0000115	5.1914062	0.99999	4
SPLICE_JUNCTIONS	CL:0000900	5.375	0.99999	8
SPLICE_JUNCTIONS	CL:0000909	5.7109375	0.99999	8
SPLICE_JUNCTIONS	CL:0001053	5.4375	0.99999	4
SPLICE_JUNCTIONS	CL:0001054	5.0976562	0.99999	4
SPLICE_JUNCTIONS	CL:0001059	4.9335938	0.99999	4
SPLICE_JUNCTIONS	CL:0002098	5.8476562	0.99999	4
SPLICE_JUNCTIONS	CL:0002188	5.9414062	0.99999	4
SPLICE_JUNCTIONS	CL:0002306	5.9414062	0.99999	4
SPLICE_JUNCTIONS	CL:0002319	4.9726562	0.99999	4
SPLICE_JUNCTIONS	CL:0002324	5.3476562	0.99999	4
SPLICE_JUNCTIONS	CL:0002326	5.6484375	0.99999	4
SPLICE_JUNCTIONS	CL:0002327	5.6289062	0.99999	8
SPLICE_JUNCTIONS	CL:0002328	5.9804688	0.99999	4
SPLICE_JUNCTIONS	CL:0002351	5.5625	0.99999	4
SPLICE_JUNCTIONS	CL:0002366	6.2226562	0.99999	4
SPLICE_JUNCTIONS	CL:0002368	5.9179688	0.99999	4
SPLICE_JUNCTIONS	CL:0002372	5.8203125	0.99999	4
SPLICE_JUNCTIONS	CL:0002451	5.2929688	0.99999	4
SPLICE_JUNCTIONS	CL:0002518	5.6601562	0.99999	4
SPLICE_JUNCTIONS	CL:0002539	6.0039062	0.99999	4
SPLICE_JUNCTIONS	CL:0002540	5.6796875	0.99999	4
SPLICE_JUNCTIONS	CL:0002543	5.6835938	0.99999	4
SPLICE_JUNCTIONS	CL:0002545	5.6171875	0.99999	4
SPLICE_SITE_USAGE	NTR:0000493	0.95080566	0.99999	1
SPLICE_SITE_USAGE	NTR:0000494	0.951004	0.99999	1
SPLICE_SITE_USAGE	NTR:0000524	0.93551636	0.99999	1
SPLICE_SITE_USAGE	NTR:0000856	0.9585571	0.99999	1
SPLICE_SITE_USAGE	NTR:0003013	0.93585205	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000007	0.9135132	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000016	0.9319458	0.99999	1
SPLICE_SITE_USAGE	UBERON:0000019	0.91023254	0.99999	1
SPLICE_JUNCTIONS	CL:0002547	5.8125	0.99999	4
SPLICE_JUNCTIONS	CL:0002551	5.6054688	0.99999	4
SPLICE_JUNCTIONS	CL:0002553	6.2773438	0.99999	8
SPLICE_JUNCTIONS	CL:0002558	5.7734375	0.99999	4
SPLICE_JUNCTIONS	CL:0002568	5.7617188	0.99999	4
SPLICE_JUNCTIONS	CL:0002570	5.6835938	0.99999	4
SPLICE_JUNCTIONS	CL:0002577	5.1875	0.99999	4
SPLICE_JUNCTIONS	CL:0002583	5.6445312	0.99999	4
SPLICE_JUNCTIONS	CL:0002584	6.1445312	0.99999	4
SPLICE_SITE_USAGE	EFO:0007089	0.95687866	0.99999	1
SPLICE_SITE_USAGE	EFO:0007950	0.93452454	0.99999	2
SPLICE_SITE_USAGE	EFO:0009318	0.9492798	0.99999	1
SPLICE_SITE_USAGE	EFO:0009747	0.94821167	0.99999	1
SPLICE_SITE_USAGE	EFO:0030018	0.9480591	0.99999	1
SPLICE_SITE_USAGE	NTR:0000427	0.93707275	0.99999	1
SPLICE_SITE_USAGE	NTR:0000491	0.95477295	0.99999	1
SPLICE_SITE_USAGE	NTR:0000492	0.94703674	0.99999	1
SPLICE_JUNCTIONS	CL:0002591	5.9804688	0.99999	4
SPLICE_JUNCTIONS	CL:0002592	5.8710938	0.99999	4
SPLICE_JUNCTIONS	CL:0002594	5.8632812	0.99999	4
SPLICE_JUNCTIONS	CL:0002597	6.1484375	0.99999	4
SPLICE_JUNCTIONS	CL:0002598	5.7929688	0.99999	4
SPLICE_JUNCTIONS	CL:0002600	5.84375	0.99999	4
SPLICE_JUNCTIONS	CL:0002601	6.0273438	0.99999	4
SPLICE_JUNCTIONS	CL:0002618	5.6484375	0.99999	8
SPLICE_JUNCTIONS	CL:0010002	5.8710938	0.99999	4
SPLICE_JUNCTIONS	CL:0010003	5.8046875	0.99999	4
SPLICE_JUNCTIONS	CL:0011012	5.4101562	0.99999	4
SPLICE_JUNCTIONS	CL:0011019	5.546875	0.99999	4
SPLICE_JUNCTIONS	CL:0011020	5.3125	0.99999	4
SPLICE_JUNCTIONS	CL:0011022	5.9804688	0.99999	4
SPLICE_JUNCTIONS	CL:1000458	5.53125	0.99999	4
SPLICE_JUNCTIONS	CL:1001568	6.0039062	0.99999	4
SPLICE_JUNCTIONS	CL:1001606	5.875	0.99999	8
SPLICE_JUNCTIONS	CL:1001608	5.3476562	0.99999	4
SPLICE_JUNCTIONS	CL:2000001	4.2265625	0.99999	4
SPLICE_JUNCTIONS	CL:2000007	5.9023438	0.99999	4
SPLICE_JUNCTIONS	CL:2000010	5.625	0.99999	4
SPLICE_JUNCTIONS	CL:2000011	5.9140625	0.99999	4
SPLICE_JUNCTIONS	CL:2000013	6.1289062	0.99999	4
SPLICE_JUNCTIONS	CL:2000016	5.8398438	0.99999	4
SPLICE_JUNCTIONS	CL:2000018	5.921875	0.99999	4
SPLICE_JUNCTIONS	CL:2000040	5.6992188	0.99999	4
SPLICE_JUNCTIONS	CL:2000041	5.9335938	0.99999	4
SPLICE_JUNCTIONS	CL:2000045	5.5078125	0.99999	4
SPLICE_JUNCTIONS	CL:2000066	6.0273438	0.99999	4
SPLICE_JUNCTIONS	CL:2000067	6.203125	0.99999	4
SPLICE_JUNCTIONS	CL:2000068	6.0625	0.99999	4
SPLICE_JUNCTIONS	CL:2000071	5.9179688	0.99999	4
SPLICE_JUNCTIONS	CL:2000078	5.5429688	0.99999	4
SPLICE_JUNCTIONS	CL:2000092	5.8320312	0.99999	4
SPLICE_JUNCTIONS	CL:2000093	6.0625	0.99999	4
SPLICE_JUNCTIONS	CL:2000094	6.3554688	0.99999	4
SPLICE_JUNCTIONS	CLO:0007045	5.640625	0.99999	4
SPLICE_JUNCTIONS	EFO:0000572	6.9179688	0.99999	4
SPLICE_JUNCTIONS	EFO:0001086	5.9648438	0.99999	4
SPLICE_JUNCTIONS	EFO:0001099	5.2539062	0.99999	4
SPLICE_JUNCTIONS	EFO:0001187	5.2382812	0.99999	8
SPLICE_JUNCTIONS	EFO:0001193	4.8984375	0.99999	4
SPLICE_JUNCTIONS	EFO:0001196	5.5742188	0.99999	8
SPLICE_JUNCTIONS	EFO:0001200	5.2304688	0.99999	4
SPLICE_JUNCTIONS	EFO:0001203	5.4570312	0.99999	8
SPLICE_JUNCTIONS	EFO:0002009	7.375	0.99999	4
SPLICE_JUNCTIONS	EFO:0002059	5.53125	0.99999	8
SPLICE_JUNCTIONS	EFO:0002067	5.2890625	0.99999	8
SPLICE_JUNCTIONS	EFO:0002074	5.2226562	0.99999	4
SPLICE_JUNCTIONS	EFO:0002101	5.640625	0.99999	4
SPLICE_JUNCTIONS	EFO:0002103	5.1796875	0.99999	4
SPLICE_JUNCTIONS	EFO:0002106	5.171875	0.99999	4
SPLICE_JUNCTIONS	EFO:0002150	5.4765625	0.99999	4
SPLICE_JUNCTIONS	EFO:0002179	5.4960938	0.99999	4
SPLICE_JUNCTIONS	EFO:0002184	5.9375	0.99999	4
SPLICE_JUNCTIONS	EFO:0002234	5.9492188	0.99999	4
SPLICE_JUNCTIONS	EFO:0002330	5.546875	0.99999	4
SPLICE_JUNCTIONS	EFO:0002713	5.6757812	0.99999	8
SPLICE_JUNCTIONS	EFO:0002779	5.65625	0.99999	4
SPLICE_JUNCTIONS	EFO:0002784	5.2539062	0.99999	8
SPLICE_JUNCTIONS	EFO:0002785	4.8125	0.99999	4
SPLICE_JUNCTIONS	EFO:0002786	4.6914062	0.99999	4
SPLICE_JUNCTIONS	EFO:0002791	4.96875	0.99999	4
SPLICE_JUNCTIONS	EFO:0002819	5.3828125	0.99999	4
SPLICE_JUNCTIONS	EFO:0002824	5.5625	0.99999	8
SPLICE_JUNCTIONS	EFO:0002847	5.2695312	0.99999	4
SPLICE_JUNCTIONS	EFO:0003042	5.9101562	0.99999	8
SPLICE_JUNCTIONS	EFO:0003044	5.4414062	0.99999	8
SPLICE_JUNCTIONS	EFO:0003045	5.4804688	0.99999	4
SPLICE_JUNCTIONS	EFO:0003072	5.28125	0.99999	4
SPLICE_JUNCTIONS	EFO:0005234	5.3476562	0.99999	4
SPLICE_JUNCTIONS	EFO:0005237	5.4804688	0.99999	4
SPLICE_JUNCTIONS	EFO:0005697	5.7070312	0.99999	4
SPLICE_JUNCTIONS	EFO:0005698	5.8320312	0.99999	4
SPLICE_JUNCTIONS	EFO:0005712	5.6601562	0.99999	4
SPLICE_JUNCTIONS	EFO:0005714	5.5507812	0.99999	8
SPLICE_JUNCTIONS	EFO:0005719	4.7929688	0.99999	4
SPLICE_JUNCTIONS	EFO:0005720	5.4179688	0.99999	8
SPLICE_JUNCTIONS	EFO:0005721	4.671875	0.99999	4
SPLICE_JUNCTIONS	EFO:0005722	4.9960938	0.99999	4
SPLICE_SITE_USAGE	EFO:0005722	0.94633484	0.99999	1
SPLICE_SITE_USAGE	EFO:0005723	0.9625244	0.99999	2
SPLICE_SITE_USAGE	EFO:0005725	0.8582382	0.99999	1
SPLICE_SITE_USAGE	EFO:0005904	0.9534302	0.99999	1
SPLICE_SITE_USAGE	EFO:0006270	0.9572296	0.99999	1
SPLICE_SITE_USAGE	EFO:0006711	0.9268799	0.99999	1
SPLICE_SITE_USAGE	EFO:0003072	0.955719	0.99999	1
SPLICE_SITE_USAGE	EFO:0005234	0.8892975	0.99999	1
SPLICE_SITE_USAGE	EFO:0005237	0.90454865	0.99999	1
SPLICE_SITE_USAGE	EFO:0005697	0.9653778	0.99999	1
SPLICE_SITE_USAGE	EFO:0005698	0.96136475	0.99999	1
SPLICE_SITE_USAGE	EFO:0005712	0.9615631	0.99999	1
SPLICE_SITE_USAGE	EFO:0005714	0.96195984	0.99999	2
SPLICE_SITE_USAGE	EFO:0005719	0.9308777	0.99999	1
SPLICE_SITE_USAGE	EFO:0005720	0.9612427	0.99999	2
SPLICE_SITE_USAGE	EFO:0005721	0.93603516	0.99999	1
SPLICE_JUNCTIONS	EFO:0005723	6.1054688	0.99999	8
SPLICE_JUNCTIONS	EFO:0005725	5.1796875	0.99999	4
SPLICE_JUNCTIONS	EFO:0005904	5.625	0.99999	4
SPLICE_JUNCTIONS	EFO:0006270	5.5273438	0.99999	4
SPLICE_JUNCTIONS	EFO:0006711	4.4414062	0.99999	4
SPLICE_JUNCTIONS	EFO:0007089	5.7421875	0.99999	4
SPLICE_JUNCTIONS	EFO:0007950	5.625	0.99999	8
SPLICE_JUNCTIONS	EFO:0009318	5.8945312	0.99999	4
SPLICE_JUNCTIONS	EFO:0009747	5.6601562	0.99999	4
SPLICE_JUNCTIONS	EFO:0030018	4.9960938	0.99999	4
SPLICE_JUNCTIONS	NTR:0000427	5.7109375	0.99999	4
SPLICE_JUNCTIONS	NTR:0000491	5.9570312	0.99999	4
SPLICE_JUNCTIONS	NTR:0000492	5.90625	0.99999	4
SPLICE_JUNCTIONS	NTR:0000493	5.8828125	0.99999	4
SPLICE_JUNCTIONS	NTR:0000494	5.9296875	0.99999	4
SPLICE_JUNCTIONS	NTR:0000524	6.0429688	0.99999	4
SPLICE_JUNCTIONS	NTR:0000856	6.0703125	0.99999	4
SPLICE_JUNCTIONS	NTR:0003013	5.8632812	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000007	6.640625	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000016	5.8515625	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000019	5.3710938	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000056	5.5351562	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000081	6.2148438	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000088	5.84375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000305	5.5117188	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000317	6.0195312	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000458	6.671875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0000473	5.5117188	0.99999	12
SPLICE_JUNCTIONS	UBERON:0000945	7.1796875	0.99999	12
SPLICE_JUNCTIONS	UBERON:0000947	5.53125	0.99999	8
SPLICE_JUNCTIONS	UBERON:0000948	5.7226562	0.99999	8
SPLICE_JUNCTIONS	UBERON:0000955	6.0507812	0.99999	4
CONTACT_MAPS	EFO:0002824	0.023362927	0.99999	2
SPLICE_JUNCTIONS	UBERON:0000992	6.9726562	0.99999	12
SPLICE_JUNCTIONS	UBERON:0000995	7.171875	0.99999	8
SPLICE_JUNCTIONS	UBERON:0000996	7.2929688	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001013	5.8320312	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001043	5.8828125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001072	5.6484375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001114	6.25	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001115	5.59375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001134	5.5273438	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001150	6.4414062	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001157	7.328125	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001159	7.171875	0.99999	12
SPLICE_JUNCTIONS	UBERON:0001211	7.0117188	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001224	5.8242188	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001225	6.8671875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001255	7.0273438	0.99999	12
SPLICE_JUNCTIONS	UBERON:0001264	5.8359375	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001293	6.0703125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001322	5.4570312	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001323	6.7148438	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001383	5.796875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001496	7.0742188	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001499	5.59375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001515	5.3320312	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001621	7.28125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001723	5.65625	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001774	5.9375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001870	6.78125	0.99999	8
SPLICE_JUNCTIONS	UBERON:0001871	5.5234375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001872	5.453125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001873	6.8125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001874	6.65625	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001876	6.6875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001882	6.7617188	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001894	5.59375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001898	6.9023438	0.99999	4
SPLICE_JUNCTIONS	UBERON:0001954	6.7226562	0.99999	4
SPLICE_SITE_USAGE	EFO:0002713	0.9546356	0.99999	2
SPLICE_SITE_USAGE	EFO:0002779	0.960907	0.99999	1
SPLICE_SITE_USAGE	EFO:0002784	0.95288086	0.99999	2
SPLICE_SITE_USAGE	EFO:0002785	0.95617676	0.99999	1
SPLICE_SITE_USAGE	EFO:0002786	0.9472046	0.99999	1
SPLICE_SITE_USAGE	EFO:0002791	0.9525757	0.99999	1
SPLICE_SITE_USAGE	EFO:0002819	0.94584656	0.99999	1
SPLICE_SITE_USAGE	EFO:0002824	0.95648193	0.99999	2
SPLICE_SITE_USAGE	EFO:0002847	0.9419403	0.99999	1
SPLICE_SITE_USAGE	EFO:0003042	0.95365906	0.99999	2
SPLICE_SITE_USAGE	EFO:0003044	0.9575653	0.99999	2
SPLICE_SITE_USAGE	EFO:0003045	0.9456177	0.99999	1
SPLICE_JUNCTIONS	UBERON:0001987	5.8554688	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002021	5.4609375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002037	6.0351562	0.99999	12
SPLICE_JUNCTIONS	UBERON:0002038	6.6875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002046	6.7695312	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002048	6.0078125	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002078	5.890625	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002079	5.7695312	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002080	6.0859375	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002084	5.7890625	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002097	5.875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002099	5.703125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002106	6.5664062	0.99999	12
SPLICE_JUNCTIONS	UBERON:0002107	6.0195312	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002108	5.2382812	0.99999	4
SPLICE_SITE_USAGE	EFO:0001203	0.95072937	0.99999	2
SPLICE_SITE_USAGE	EFO:0002009	0.96546936	0.99999	1
SPLICE_SITE_USAGE	EFO:0002059	0.9612427	0.99999	2
SPLICE_SITE_USAGE	EFO:0002067	0.9496765	0.99999	2
SPLICE_SITE_USAGE	EFO:0002074	0.94584656	0.99999	1
SPLICE_SITE_USAGE	EFO:0002101	0.95796204	0.99999	1
SPLICE_SITE_USAGE	EFO:0002103	0.94148254	0.99999	1
SPLICE_SITE_USAGE	EFO:0002106	0.9425049	0.99999	1
SPLICE_SITE_USAGE	EFO:0002150	0.9616699	0.99999	1
SPLICE_SITE_USAGE	EFO:0002179	0.95072937	0.99999	1
SPLICE_SITE_USAGE	EFO:0002184	0.9653778	0.99999	1
SPLICE_SITE_USAGE	EFO:0002234	0.95861816	0.99999	1
SPLICE_SITE_USAGE	EFO:0002330	0.958313	0.99999	1
SPLICE_SITE_USAGE	EFO:0000572	0.9606323	0.99999	1
SPLICE_SITE_USAGE	EFO:0001086	0.95425415	0.99999	1
SPLICE_SITE_USAGE	EFO:0001099	0.949646	0.99999	1
SPLICE_SITE_USAGE	EFO:0001187	0.9616699	0.99999	2
SPLICE_SITE_USAGE	EFO:0001193	0.9460449	0.99999	1
SPLICE_SITE_USAGE	EFO:0001196	0.95765686	0.99999	2
SPLICE_SITE_USAGE	EFO:0001200	0.95365906	0.99999	1
SPLICE_SITE_USAGE	CL:2000045	0.94641113	0.99999	1
SPLICE_SITE_USAGE	CL:2000066	0.9586792	0.99999	1
SPLICE_SITE_USAGE	CL:2000067	0.96258545	0.99999	1
SPLICE_SITE_USAGE	CL:2000068	0.9624481	0.99999	1
SPLICE_SITE_USAGE	CL:2000071	0.9661255	0.99999	1
SPLICE_SITE_USAGE	CL:2000078	0.94641113	0.99999	1
SPLICE_SITE_USAGE	CL:2000092	0.9693756	0.99999	1
SPLICE_SITE_USAGE	CL:2000093	0.9655762	0.99999	1
SPLICE_SITE_USAGE	CL:2000094	0.960083	0.99999	1
SPLICE_SITE_USAGE	CLO:0007045	0.90865326	0.99999	1
SPLICE_JUNCTIONS	UBERON:0002113	5.765625	0.99999	8
